v101,v102,v104,v106,v113,v115,v116,v119,v120,v121,v122,v123,v124,v125,v127,v128,v129,v130,v131,v133,v135,v136,v137,v138,v139,v140,v149,v150,v151,v152,v153,v155,v157,v158,v159,v161,v170,v190,v191,v201,v202,v203,v204,v205,v206,v207,v208,v209,v210,v213,v215,v216,v217,v218,v219,v220,v224,v226,v227,v228,v235,v238,v244,v301,v312,v313,v361,v364,v379,v380,v393,v394,v501,v502,v513,v525,v531,v532,v536,v602,v605,v613,v614,v623,v624,v625,v626,v627,v628,v629,v012,v384a,v384b,v384c,treatment,outcome
6.0,2.0,24.0,1.0,14.0,10.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,35.0,21.0,21.0,4.0,1.0,1.0,1.0,6.0,2.0,1.0,6.0,2.0,1.0,2.0,1.0,47.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,4.0,-18276.0,6.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,995.0,0.0,8.0,6.0,6.0,6.0,6.0,995.0,0.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,3.0,3.0,98.0,8.0,1.0,1.0,1.0,1.0,5.0,13.0,13.0,0.0,1.0,3.0,5.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,37.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,9.0,3.0,12.0,996.0,22.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,34.0,31.0,31.0,1.0,3.0,16.0,1.0,5.0,2.0,1.0,1.0,1.0,5.0,2.0,1.0,40.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,248129.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,102.0,1.0,2.0,3.0,3.0,3.0,3.0,997.0,3.0,0.0,3.0,1.0,1.0,3.0,2.0,3.0,1.0,1.0,13.0,1.0,1.0,0.0,1.0,1.0,3.0,24.0,24.0,6.0,1.0,1.0,2.0,12.0,6.0,2.0,3.0,2.0,3.0,6.0,6.0,0.0,34.0,1.0,1.0,0.0,0.0,0.0
6.0,2.0,30.0,0.0,14.0,120.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,21.0,31.0,4.0,1.0,0.0,1.0,7.0,1.0,2.0,6.0,2.0,0.0,2.0,1.0,35.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,4.0,-15225.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,401.0,0.0,2.0,5.0,5.0,5.0,5.0,12.0,0.0,0.0,2.0,1.0,1.0,3.0,2.0,3.0,1.0,1.0,13.0,1.0,0.0,0.0,1.0,1.0,4.0,13.0,13.0,6.0,1.0,1.0,2.0,6.0,6.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,30.0,1.0,0.0,0.0,0.0,0.0
7.0,2.0,95.0,1.0,42.0,30.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,21.0,13.0,3.0,13.0,7.0,1.0,5.0,3.0,1.0,7.0,2.0,1.0,2.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,3.0,-41454.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,995.0,0.0,2.0,3.0,3.0,3.0,3.0,995.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,3.0,3.0,98.0,8.0,0.0,0.0,1.0,1.0,2.0,18.0,18.0,0.0,1.0,3.0,5.0,6.0,6.0,2.0,1.0,2.0,1.0,3.0,3.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0
6.0,2.0,2.0,1.0,14.0,60.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,21.0,13.0,4.0,1.0,5.0,1.0,2.0,0.0,1.0,6.0,2.0,1.0,2.0,1.0,21.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,3.0,-45687.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,304.0,0.0,8.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,98.0,8.0,0.0,1.0,1.0,1.0,1.0,15.0,15.0,0.0,1.0,1.0,2.0,4.0,4.0,1.0,7.0,1.0,7.0,2.0,2.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0
7.0,2.0,95.0,1.0,41.0,30.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,21.0,31.0,1.0,85.0,2.0,1.0,9.0,2.0,1.0,7.0,2.0,1.0,2.0,1.0,35.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,5.0,-5212.0,8.0,5.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,201.0,1.0,2.0,8.0,8.0,6.0,8.0,0.0,0.0,0.0,3.0,2.0,0.0,3.0,11.0,3.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,1.0,4.0,16.0,16.0,0.0,1.0,3.0,5.0,5.0,5.0,0.0,4.0,0.0,4.0,3.0,2.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,95.0,2.0,97.0,997.0,97.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,97.0,97.0,97.0,1.0,3.0,10.0,2.0,7.0,1.0,3.0,97.0,7.0,3.0,10.0,1.0,27.0,7.0,2.0,1.0,2.0,2.0,97.0,1.0,5.0,41806.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,3.0,1.0,1.0,12.0,1.0,0.0,1.0,1.0,1.0,1.0,20.0,20.0,6.0,3.0,1.0,2.0,4.0,4.0,0.0,3.0,0.0,3.0,2.0,2.0,0.0,20.0,1.0,1.0,0.0,0.0,0.0
2.0,1.0,10.0,2.0,12.0,996.0,96.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,32.0,21.0,31.0,4.0,1.0,9.0,1.0,3.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,26.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,5.0,123479.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,995.0,0.0,3.0,2.0,2.0,2.0,2.0,995.0,0.0,0.0,2.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,11.0,1.0,1.0,0.0,1.0,1.0,3.0,14.0,14.0,0.0,1.0,1.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,1.0,2.0,0.0,26.0,0.0,1.0,0.0,0.0,0.0
7.0,2.0,16.0,1.0,13.0,996.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,21.0,13.0,3.0,14.0,6.0,1.0,2.0,0.0,1.0,7.0,2.0,1.0,1.0,2.0,43.0,0.0,1.0,1.0,1.0,1.0,8.0,1.0,3.0,-44627.0,5.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,1.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,4.0,98.0,8.0,0.0,0.0,1.0,1.0,6.0,18.0,18.0,6.0,3.0,1.0,1.0,5.0,5.0,0.0,7.0,0.0,7.0,3.0,2.0,0.0,43.0,1.0,1.0,0.0,0.0,0.0
4.0,2.0,95.0,0.0,41.0,10.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,21.0,31.0,3.0,2.0,0.0,1.0,5.0,1.0,1.0,4.0,2.0,0.0,2.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,4.0,-20353.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.0,1.0,3.0,4.0,4.0,4.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,11.0,3.0,1.0,1.0,13.0,1.0,0.0,0.0,1.0,1.0,3.0,16.0,16.0,0.0,1.0,3.0,5.0,4.0,4.0,0.0,4.0,0.0,4.0,2.0,2.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0
7.0,2.0,23.0,1.0,12.0,996.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,21.0,31.0,3.0,9.0,5.0,1.0,5.0,1.0,1.0,7.0,2.0,1.0,1.0,2.0,33.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,5.0,-5188.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,401.0,0.0,5.0,4.0,4.0,4.0,4.0,12.0,0.0,1.0,2.0,1.0,0.0,3.0,11.0,3.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,1.0,4.0,15.0,15.0,0.0,3.0,1.0,2.0,6.0,6.0,3.0,3.0,3.0,3.0,2.0,4.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0
4.0,2.0,95.0,0.0,41.0,20.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,21.0,31.0,4.0,2.0,0.0,1.0,4.0,1.0,1.0,4.0,2.0,0.0,2.0,1.0,30.0,0.0,0.0,0.0,2.0,1.0,8.0,0.0,3.0,-34059.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,303.0,0.0,2.0,2.0,3.0,3.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,98.0,8.0,1.0,1.0,1.0,1.0,3.0,16.0,16.0,0.0,1.0,1.0,2.0,4.0,4.0,1.0,7.0,1.0,7.0,2.0,2.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0
5.0,2.0,12.0,0.0,51.0,20.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,21.0,13.0,4.0,5.0,0.0,1.0,4.0,2.0,1.0,5.0,2.0,0.0,2.0,1.0,28.0,0.0,0.0,0.0,2.0,0.0,8.0,0.0,1.0,-76640.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,995.0,0.0,3.0,2.0,2.0,2.0,2.0,997.0,5.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,3.0,4.0,98.0,8.0,0.0,0.0,1.0,1.0,2.0,17.0,17.0,0.0,1.0,1.0,2.0,9.0,6.0,3.0,9.0,3.0,9.0,5.0,4.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0
8.0,2.0,95.0,0.0,21.0,5.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,21.0,12.0,3.0,16.0,0.0,1.0,9.0,2.0,1.0,8.0,2.0,0.0,1.0,2.0,35.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,-81335.0,9.0,4.0,3.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,115.0,1.0,5.0,8.0,8.0,6.0,9.0,997.0,3.0,0.0,3.0,1.0,8.0,3.0,0.0,0.0,2.0,4.0,98.0,8.0,0.0,0.0,1.0,1.0,4.0,14.0,13.0,3.0,1.0,2.0,4.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0
4.0,2.0,95.0,1.0,41.0,10.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,21.0,31.0,3.0,2.0,6.0,1.0,3.0,1.0,1.0,4.0,2.0,1.0,2.0,1.0,25.0,0.0,1.0,0.0,2.0,0.0,8.0,0.0,4.0,-15021.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,301.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,3.0,1.0,1.0,12.0,1.0,0.0,1.0,1.0,1.0,1.0,18.0,18.0,0.0,1.0,1.0,2.0,4.0,4.0,0.0,3.0,0.0,3.0,2.0,2.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
7.0,2.0,95.0,0.0,12.0,996.0,23.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,12.0,21.0,31.0,3.0,9.0,0.0,1.0,5.0,1.0,1.0,7.0,2.0,0.0,2.0,1.0,29.0,0.0,0.0,0.0,2.0,2.0,8.0,0.0,5.0,21220.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,304.0,0.0,4.0,3.0,3.0,3.0,3.0,4.0,0.0,0.0,2.0,1.0,1.0,3.0,0.0,0.0,2.0,3.0,98.0,8.0,0.0,0.0,1.0,1.0,3.0,15.0,15.0,6.0,1.0,1.0,1.0,5.0,5.0,0.0,7.0,0.0,7.0,3.0,2.0,0.0,27.0,1.0,0.0,0.0,0.0,0.0
8.0,2.0,3.0,1.0,31.0,5.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,21.0,13.0,3.0,16.0,5.0,1.0,4.0,2.0,1.0,8.0,2.0,1.0,1.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,-54551.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,118.0,1.0,4.0,2.0,2.0,2.0,2.0,997.0,3.0,0.0,0.0,1.0,0.0,3.0,1.0,3.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,1.0,2.0,16.0,16.0,0.0,2.0,3.0,5.0,2.0,2.0,2.0,4.0,2.0,4.0,1.0,1.0,0.0,21.0,0.0,0.0,0.0,0.0,
9.0,1.0,9.0,1.0,13.0,996.0,22.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,32.0,23.0,31.0,1.0,1.0,7.0,1.0,3.0,1.0,1.0,9.0,1.0,1.0,2.0,1.0,25.0,0.0,2.0,0.0,2.0,2.0,7.0,1.0,5.0,127919.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,202.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,11.0,3.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,17.0,17.0,0.0,1.0,1.0,2.0,4.0,4.0,0.0,3.0,0.0,3.0,2.0,2.0,0.0,20.0,1.0,1.0,1.0,0.0,0.0
3.0,2.0,95.0,3.0,21.0,100.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,21.0,31.0,4.0,1.0,17.0,1.0,1.0,0.0,1.0,3.0,2.0,5.0,1.0,2.0,30.0,0.0,2.0,0.0,2.0,1.0,7.0,1.0,4.0,-18953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,98.0,8.0,0.0,1.0,0.0,0.0,0.0,25.0,25.0,0.0,3.0,1.0,1.0,3.0,3.0,0.0,8.0,0.0,8.0,2.0,1.0,0.0,30.0,1.0,1.0,1.0,0.0,0.0
9.0,1.0,7.0,1.0,12.0,996.0,22.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,34.0,21.0,31.0,4.0,6.0,7.0,1.0,4.0,2.0,1.0,9.0,1.0,1.0,2.0,1.0,30.0,0.0,1.0,1.0,1.0,1.0,8.0,0.0,5.0,96611.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,995.0,0.0,3.0,2.0,2.0,2.0,2.0,995.0,0.0,0.0,0.0,1.0,1.0,3.0,11.0,3.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,1.0,2.0,15.0,15.0,0.0,1.0,1.0,2.0,4.0,4.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,22.0,1.0,1.0,0.0,0.0,0.0
7.0,2.0,95.0,1.0,14.0,10.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,21.0,31.0,3.0,14.0,3.0,1.0,11.0,3.0,2.0,7.0,2.0,1.0,2.0,1.0,41.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,3.0,-41590.0,8.0,5.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,203.0,1.0,2.0,8.0,8.0,6.0,8.0,0.0,0.0,1.0,4.0,2.0,0.0,3.0,11.0,3.0,1.0,1.0,13.0,1.0,0.0,0.0,1.0,1.0,4.0,16.0,16.0,0.0,1.0,3.0,5.0,5.0,5.0,0.0,4.0,0.0,4.0,3.0,2.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0
4.0,2.0,95.0,0.0,41.0,10.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,21.0,13.0,3.0,2.0,0.0,1.0,4.0,1.0,1.0,4.0,2.0,0.0,2.0,1.0,36.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,4.0,-25047.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,308.0,0.0,2.0,2.0,3.0,3.0,2.0,8.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,98.0,8.0,1.0,1.0,1.0,1.0,3.0,18.0,18.0,0.0,3.0,3.0,5.0,98.0,7.0,1.0,7.0,1.0,7.0,98.0,98.0,98.0,30.0,0.0,0.0,0.0,0.0,0.0
9.0,1.0,8.0,1.0,13.0,996.0,23.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,35.0,22.0,31.0,1.0,2.0,5.0,1.0,3.0,0.0,1.0,9.0,1.0,1.0,1.0,2.0,25.0,0.0,1.0,0.0,1.0,1.0,7.0,1.0,5.0,136410.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,1.0,8.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,3.0,1.0,1.0,21.0,3.0,1.0,1.0,1.0,1.0,2.0,15.0,15.0,0.0,1.0,1.0,1.0,3.0,3.0,0.0,3.0,0.0,3.0,1.0,1.0,1.0,24.0,1.0,1.0,0.0,0.0,0.0
9.0,1.0,26.0,2.0,12.0,996.0,22.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,35.0,23.0,31.0,4.0,1.0,9.0,1.0,5.0,2.0,1.0,9.0,1.0,3.0,1.0,2.0,39.0,1.0,2.0,0.0,2.0,2.0,7.0,1.0,5.0,223134.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,201.0,1.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,2.0,3.0,1.0,1.0,31.0,4.0,1.0,1.0,1.0,1.0,5.0,16.0,16.0,0.0,1.0,1.0,1.0,4.0,4.0,0.0,3.0,0.0,3.0,2.0,2.0,0.0,39.0,1.0,1.0,1.0,0.0,0.0
9.0,1.0,8.0,3.0,12.0,996.0,22.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,32.0,21.0,31.0,1.0,7.0,15.0,1.0,3.0,1.0,1.0,9.0,1.0,5.0,2.0,1.0,31.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,5.0,149424.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,301.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,3.0,1.0,1.0,21.0,3.0,0.0,1.0,1.0,1.0,1.0,21.0,21.0,0.0,1.0,1.0,2.0,4.0,4.0,0.0,3.0,0.0,3.0,2.0,2.0,0.0,27.0,1.0,1.0,1.0,0.0,0.0
10.0,1.0,3.0,3.0,12.0,996.0,22.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,34.0,21.0,31.0,3.0,2.0,15.0,1.0,4.0,1.0,1.0,10.0,1.0,5.0,2.0,1.0,38.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,5.0,180063.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,308.0,0.0,3.0,2.0,2.0,2.0,2.0,8.0,0.0,0.0,2.0,1.0,1.0,3.0,11.0,3.0,1.0,1.0,11.0,1.0,0.0,1.0,1.0,1.0,3.0,16.0,16.0,0.0,1.0,3.0,5.0,3.0,3.0,3.0,4.0,3.0,4.0,2.0,1.0,0.0,28.0,1.0,1.0,1.0,0.0,0.0
10.0,1.0,8.0,1.0,12.0,996.0,22.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,35.0,21.0,31.0,4.0,6.0,3.0,1.0,5.0,1.0,1.0,10.0,1.0,1.0,2.0,1.0,28.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,5.0,210793.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,111.0,1.0,4.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,8.0,3.0,11.0,3.0,1.0,1.0,12.0,1.0,0.0,1.0,1.0,1.0,2.0,20.0,20.0,0.0,1.0,1.0,1.0,6.0,6.0,0.0,3.0,0.0,3.0,3.0,3.0,0.0,28.0,1.0,1.0,0.0,0.0,0.0
9.0,2.0,4.0,1.0,14.0,10.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,21.0,31.0,4.0,2.0,2.0,1.0,7.0,2.0,1.0,9.0,2.0,1.0,2.0,1.0,40.0,0.0,0.0,0.0,2.0,0.0,8.0,0.0,3.0,-41178.0,6.0,2.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,401.0,0.0,2.0,6.0,6.0,6.0,6.0,12.0,0.0,0.0,3.0,1.0,0.0,3.0,11.0,3.0,1.0,1.0,13.0,1.0,0.0,1.0,1.0,1.0,4.0,15.0,15.0,0.0,1.0,3.0,5.0,6.0,6.0,3.0,4.0,3.0,4.0,2.0,4.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0
9.0,2.0,95.0,0.0,41.0,60.0,31.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,21.0,31.0,4.0,2.0,0.0,1.0,6.0,1.0,1.0,9.0,2.0,0.0,2.0,1.0,45.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,-57710.0,6.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,302.0,0.0,5.0,5.0,5.0,5.0,6.0,2.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,98.0,8.0,0.0,1.0,1.0,1.0,5.0,8.0,8.0,0.0,1.0,3.0,5.0,95.0,7.0,0.0,2.0,0.0,2.0,95.0,95.0,95.0,39.0,0.0,0.0,0.0,0.0,0.0
10.0,1.0,20.0,2.0,13.0,996.0,23.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,35.0,21.0,31.0,1.0,6.0,10.0,1.0,3.0,1.0,1.0,10.0,1.0,3.0,2.0,1.0,28.0,0.0,2.0,1.0,2.0,2.0,7.0,0.0,5.0,109053.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,106.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,11.0,3.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,1.0,2.0,18.0,18.0,0.0,1.0,1.0,2.0,4.0,4.0,0.0,3.0,0.0,3.0,2.0,2.0,0.0,24.0,1.0,1.0,0.0,0.0,0.0
9.0,1.0,15.0,3.0,12.0,996.0,22.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,34.0,22.0,12.0,4.0,2.0,15.0,1.0,6.0,0.0,1.0,9.0,1.0,5.0,2.0,1.0,41.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,137098.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,1.0,3.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,11.0,3.0,1.0,1.0,11.0,1.0,0.0,0.0,1.0,1.0,4.0,16.0,16.0,6.0,1.0,3.0,5.0,8.0,6.0,0.0,4.0,0.0,4.0,4.0,4.0,0.0,31.0,1.0,1.0,1.0,0.0,0.0
9.0,1.0,95.0,1.0,12.0,996.0,13.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,35.0,32.0,31.0,4.0,2.0,7.0,1.0,6.0,1.0,2.0,9.0,1.0,1.0,1.0,2.0,30.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,5.0,130499.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,995.0,0.0,3.0,4.0,4.0,4.0,4.0,995.0,0.0,1.0,2.0,1.0,1.0,3.0,0.0,0.0,2.0,3.0,98.0,8.0,1.0,0.0,5.0,2.0,4.0,8.0,8.0,0.0,3.0,1.0,3.0,8.0,6.0,2.0,8.0,2.0,8.0,4.0,4.0,0.0,30.0,0.0,1.0,0.0,0.0,0.0
6.0,2.0,95.0,0.0,21.0,5.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,21.0,13.0,4.0,10.0,0.0,1.0,4.0,1.0,1.0,6.0,2.0,0.0,2.0,1.0,35.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,3.0,-42047.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,995.0,0.0,2.0,2.0,2.0,2.0,2.0,995.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,2.0,3.0,98.0,8.0,1.0,0.0,1.0,1.0,2.0,15.0,14.0,3.0,1.0,1.0,2.0,7.0,6.0,2.0,7.0,2.0,7.0,3.0,4.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0
9.0,2.0,95.0,1.0,42.0,300.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,21.0,31.0,4.0,2.0,7.0,1.0,2.0,0.0,1.0,9.0,2.0,1.0,2.0,1.0,39.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,3.0,-46296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,995.0,0.0,4.0,0.0,0.0,0.0,0.0,997.0,4.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,4.0,98.0,8.0,0.0,1.0,1.0,1.0,1.0,18.0,18.0,0.0,1.0,1.0,1.0,4.0,4.0,3.0,9.0,3.0,9.0,2.0,2.0,0.0,20.0,1.0,0.0,0.0,0.0,1.0
9.0,2.0,95.0,1.0,32.0,360.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,21.0,31.0,4.0,2.0,4.0,1.0,3.0,1.0,1.0,9.0,2.0,1.0,2.0,1.0,25.0,0.0,1.0,0.0,2.0,1.0,8.0,0.0,2.0,-52746.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,115.0,1.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,11.0,3.0,1.0,1.0,11.0,1.0,0.0,1.0,1.0,1.0,2.0,8.0,8.0,0.0,1.0,1.0,2.0,4.0,4.0,0.0,3.0,0.0,3.0,2.0,2.0,0.0,20.0,1.0,0.0,0.0,0.0,
